smiles,rt,filename,canonical_smiles,mol_idx,mol_id
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O)N,1.16,0181_rtdata.tsv,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,1404,M01404
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N,1.16,0181_rtdata.tsv,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,1555,M01555
CC1=C(NC(=O)N=C1)N,1.18,0181_rtdata.tsv,Cc1cnc(=O)[nH]c1N,1400,M01400
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,1.2,0181_rtdata.tsv,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1048,M01048
CC(=O)NC(CC(=O)N)C(=O)O,1.2,0181_rtdata.tsv,CC(=O)NC(CC(N)=O)C(=O)O,1481,M01481
C1C(NC(=O)NC1=O)C(=O)[O-],1.21,0181_rtdata.tsv,O=C1CC(C(=O)[O-])NC(=O)N1,1440,M01440
C1=CC(=CC=C1C(CN)O)O,1.22,0181_rtdata.tsv,NCC(O)c1ccc(O)cc1,1028,M01028
C(C(C(C(=O)O)O)C(=O)O)C(=O)O,1.22,0181_rtdata.tsv,O=C(O)CC(C(=O)O)C(O)C(=O)O,518,M00518
C1=C(NC(=O)NC1=O)C(=O)[O-],1.23,0181_rtdata.tsv,O=C([O-])c1cc(=O)[nH]c(=O)[nH]1,1501,M01501
COC1=C(C=CC(=C1)C(CN)O)O,1.24,0181_rtdata.tsv,COc1cc(C(O)CN)ccc1O,1495,M01495
C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N,1.24,0181_rtdata.tsv,NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N,1408,M01408
C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,1.24,0181_rtdata.tsv,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,1432,M01432
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O,1.25,0181_rtdata.tsv,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)[nH]c1=O,1538,M01538
C1CCNC(C1)C(=O)O,1.26,0181_rtdata.tsv,O=C(O)C1CCCCN1,517,M00517
CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O,1.26,0181_rtdata.tsv,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,342,M00342
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O,1.26,0181_rtdata.tsv,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,1522,M01522
C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,1.26,0181_rtdata.tsv,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,68,M00068
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,1.26,0181_rtdata.tsv,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,422,M00422
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,1.26,0181_rtdata.tsv,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1008,M01008
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,1.26,0181_rtdata.tsv,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,1012,M01012
C1=NC2=NC=NC(=C2N1)N,1.27,0181_rtdata.tsv,Nc1ncnc2nc[nH]c12,409,M00409
C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)OP(=O)(O4)O)N,1.27,0181_rtdata.tsv,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,1403,M01403
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,1.27,0181_rtdata.tsv,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,84,M00084
CC(=O)NC(CC(=O)O)C(=O)O,1.27,0181_rtdata.tsv,CC(=O)NC(CC(=O)O)C(=O)O,1066,M01066
CCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+],1.27,0181_rtdata.tsv,CCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-],1500,M01500
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.27,0181_rtdata.tsv,O=C(O)CC(O)(CC(=O)O)C(=O)O,157,M00157
C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,1.27,0181_rtdata.tsv,O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,1436,M01436
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,1.27,0181_rtdata.tsv,O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,1528,M01528
C(CC(=O)O)CN=C(N)N,1.27,0181_rtdata.tsv,NC(N)=NCCCC(=O)O,416,M00416
CCOC(=O)CCNC(=O)N,1.27,0181_rtdata.tsv,CCOC(=O)CCNC(N)=O,1556,M01556
C1=CC(=CN=C1)C(=O)N,1.27,0181_rtdata.tsv,NC(=O)c1cccnc1,309,M00309
C1=CC(=CN=C1)C(=O)[O-],1.28,0181_rtdata.tsv,O=C([O-])c1cccnc1,1491,M01491
C(COC(=O)CCC(=O)O)C(C(=O)O)N,1.28,0181_rtdata.tsv,NC(CCOC(=O)CCC(=O)O)C(=O)O,1502,M01502
C1=C(NC=N1)C=CC(=O)O,1.28,0181_rtdata.tsv,O=C(O)C=Cc1cnc[nH]1,997,M00997
C1=C2C(=NC=N1)N=CN2,1.32,0181_rtdata.tsv,c1ncc2[nH]cnc2n1,1507,M01507
C1=NC2=C(N1)C(=O)NC(=N2)N,1.44,0181_rtdata.tsv,Nc1nc2nc[nH]c2c(=O)[nH]1,226,M00226
C1=CC(=C(N=C1)C(=O)O)C(=O)O,1.5,0181_rtdata.tsv,O=C(O)c1cccnc1C(=O)O,1508,M01508
C1C(C(OC1N2C=CC(=NC2=O)N)CO)O,1.54,0181_rtdata.tsv,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,1431,M01431
C1=CC(=C(C=C1CC(C(=O)O)N)O)O,1.63,0181_rtdata.tsv,NC(Cc1ccc(O)c(O)c1)C(=O)O,973,M00973
C1CC(=O)NC1C(=O)O,1.71,0181_rtdata.tsv,O=C1CCC(C(=O)O)N1,523,M00523
C1=C(C=C(C=C1N)[O-])C(=O)O,1.75,0181_rtdata.tsv,Nc1cc([O-])cc(C(=O)O)c1,1379,M01379
C1=NC2=C(N1)C(=O)NC=N2,1.76,0181_rtdata.tsv,O=c1[nH]cnc2nc[nH]c12,1459,M01459
C[Se]CCC(C(=O)O)N,1.76,0181_rtdata.tsv,C[Se]CCC(N)C(=O)O,1514,M01514
CC1=NC=C(C(=C1O)CO)CO,1.81,0181_rtdata.tsv,Cc1ncc(CO)c(CO)c1O,345,M00345
CC(=O)NC(CCC(=O)O)C(=O)O,1.9,0181_rtdata.tsv,CC(=O)NC(CCC(=O)O)C(=O)O,1020,M01020
C1=C(C(=O)NC(=O)N1)C(=O)[O-],1.93,0181_rtdata.tsv,O=C([O-])c1c[nH]c(=O)[nH]c1=O,1526,M01526
C1=NC2=C(N1)C(=O)NC(=O)N2,2.05,0181_rtdata.tsv,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,71,M00071
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,2.06,0181_rtdata.tsv,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,393,M00393
C1=CC(=CC=C1CC(C(=O)O)N)O,2.11,0181_rtdata.tsv,NC(Cc1ccc(O)cc1)C(=O)O,62,M00062
CC(C(C1=NC2=C(NC1)N=C(NC2=O)N)O)O,2.14,0181_rtdata.tsv,CC(O)C(O)C1=Nc2c(nc(N)[nH]c2=O)NC1,1439,M01439
CC1C2=CC(=C(C=C2CCN1)O)O,2.16,0181_rtdata.tsv,CC1NCCc2cc(O)c(O)cc21,1213,M01213
CC(CC(=O)O)(CC(=O)O)O,2.36,0181_rtdata.tsv,CC(O)(CC(=O)O)CC(=O)O,93,M00093
C1=CN=C2C(=N1)C(=O)NC(=O)N2,2.49,0181_rtdata.tsv,O=c1[nH]c(=O)c2nccnc2[nH]1,1363,M01363
C1=CC=C2C(=C1)C(=CC=N2)C(=O)O,2.5,0181_rtdata.tsv,O=C(O)c1ccnc2ccccc12,1396,M01396
CC1=CNC(=O)NC1=O,2.54,0181_rtdata.tsv,Cc1c[nH]c(=O)[nH]c1=O,1046,M01046
CC(=O)NCCCC(=O)[O-],2.62,0181_rtdata.tsv,CC(=O)NCCCC(=O)[O-],1390,M01390
C1C(C(OC1N2C=CC(=O)NC2=O)CO)O,2.63,0181_rtdata.tsv,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,1435,M01435
C1=CC(=O)NC=C1C(=O)O,2.76,0181_rtdata.tsv,O=C(O)c1ccc(=O)[nH]c1,1402,M01402
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,2.79,0181_rtdata.tsv,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,1011,M01011
C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O,2.8,0181_rtdata.tsv,Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1,1423,M01423
C(C(C(=O)O)O)C(=O)O,2.8,0181_rtdata.tsv,O=C(O)CC(O)C(=O)O,266,M00266
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N,2.8,0181_rtdata.tsv,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,522,M00522
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O,2.8,0181_rtdata.tsv,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,1427,M01427
CC1=NC=C(C(=C1O)C(=O)O)CO,2.83,0181_rtdata.tsv,Cc1ncc(CO)c(C(=O)O)c1O,980,M00980
COC1=C(C=CC(=C1)CC(C(=O)O)N)O,2.9,0181_rtdata.tsv,COc1cc(CC(N)C(=O)O)ccc1O,1384,M01384
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O,2.97,0181_rtdata.tsv,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,1433,M01433
C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,3.05,0181_rtdata.tsv,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,983,M00983
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O,3.11,0181_rtdata.tsv,O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,1049,M01049
C1=CC=C(C=C1)CC(C(=O)O)N,3.18,0181_rtdata.tsv,NC(Cc1ccccc1)C(=O)O,270,M00270
C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N,3.18,0181_rtdata.tsv,Nc1ccccc1C(=O)CC(N)C(=O)O,263,M00263
COC1=C(C=CC(=C1)C(CO)O)O,3.21,0181_rtdata.tsv,COc1cc(C(O)CO)ccc1O,1392,M01392
CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,3.24,0181_rtdata.tsv,CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1398,M01398
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,3.34,0181_rtdata.tsv,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,1045,M01045
CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O,3.36,0181_rtdata.tsv,Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N,1358,M01358
CC(C)(CO)C(C(=O)NCCC(=O)O)O,3.49,0181_rtdata.tsv,CC(C)(CO)C(O)C(=O)NCCC(=O)O,186,M00186
CC(=O)N1CCCC1C(=O)O,3.52,0181_rtdata.tsv,CC(=O)N1CCCC1C(=O)O,1485,M01485
C1=CC(=C(C=C1CC(C(=O)O)N)[N+](=O)[O-])O,3.56,0181_rtdata.tsv,NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,1024,M01024
CN1C=NC2=C1C(=O)NC(=O)N2C,3.68,0181_rtdata.tsv,Cn1cnc2c1c(=O)[nH]c(=O)n2C,380,M00380
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N,3.82,0181_rtdata.tsv,NC(=O)C(N)Cc1c[nH]c2ccccc12,1470,M01470
C1=CC(=CC=C1C(=O)[O-])N,3.83,0181_rtdata.tsv,Nc1ccc(C(=O)[O-])cc1,1391,M01391
C1=CC(=C(C=C1C(=O)O)O)[O-],3.88,0181_rtdata.tsv,O=C(O)c1ccc([O-])c(O)c1,1374,M01374
CSCCC(C(=O)O)NC=O,3.93,0181_rtdata.tsv,CSCCC(NC=O)C(=O)O,1023,M01023
CN1C=NC2=C1C(=O)N(C(=O)N2)C,4.04,0181_rtdata.tsv,Cn1c(=O)[nH]c2ncn(C)c2c1=O,1029,M01029
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,4.07,0181_rtdata.tsv,NC(Cc1c[nH]c2ccccc12)C(=O)O,274,M00274
CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,4.07,0181_rtdata.tsv,CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,417,M00417
CN1C2=C(C(=O)N(C1=O)C)NC=N2,4.07,0181_rtdata.tsv,Cn1c(=O)c2[nH]cnc2n(C)c1=O,381,M00381
C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,4.12,0181_rtdata.tsv,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,1529,M01529
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,4.21,0181_rtdata.tsv,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,198,M00198
CC(=O)NC(CCSC)C(=O)O,4.22,0181_rtdata.tsv,CSCCC(NC(C)=O)C(=O)O,1484,M01484
C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,4.34,0181_rtdata.tsv,O=C(O)c1cc(=O)c2ccccc2[nH]1,1014,M01014
C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,4.35,0181_rtdata.tsv,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,201,M00201
C1=CC=C2C(=C1)C=CC(=N2)C(=O)O,4.39,0181_rtdata.tsv,O=C(O)c1ccc2ccccc2n1,1055,M01055
CSC1=NC=NC2=C1NC=N2,4.64,0181_rtdata.tsv,CSc1ncnc2nc[nH]c12,1521,M01521
C1=CC(=CC=C1C(=O)O)[O-],4.66,0181_rtdata.tsv,O=C(O)c1ccc([O-])cc1,1393,M01393
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,4.68,0181_rtdata.tsv,Cn1c(=O)c2c(ncn2C)n(C)c1=O,145,M00145
C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,4.69,0181_rtdata.tsv,O=C(O)Cc1c[nH]c2ccc(O)cc12,982,M00982
C(CCC(=O)O)CCC(=O)O,4.73,0181_rtdata.tsv,O=C(O)CCCCCC(=O)O,1401,M01401
C1=CC=C(C=C1)C(=O)NCC(=O)O,4.78,0181_rtdata.tsv,O=C(O)CNC(=O)c1ccccc1,229,M00229
C1=CC=C2C(=C1)C(=CN2)CC=O,4.83,0181_rtdata.tsv,O=CCc1c[nH]c2ccccc12,1463,M01463
CC(=O)NCCC1=CNC2=C1C=C(C=C2)O,4.83,0181_rtdata.tsv,CC(=O)NCCc1c[nH]c2ccc(O)cc12,1018,M01018
CC1=CC2=C(C=C1C)N=CN2,4.83,0181_rtdata.tsv,Cc1cc2nc[nH]c2cc1C,1397,M01397
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,4.85,0181_rtdata.tsv,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,356,M00356
C1=C(C=C(C(=C1I)O)I)CC(C(=O)O)N,4.95,0181_rtdata.tsv,NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,1377,M01377
C1=CC(=C(C=C1C=CC(=O)O)O)O,4.96,0181_rtdata.tsv,O=C(O)C=Cc1ccc(O)c(O)c1,144,M00144
C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,4.98,0181_rtdata.tsv,O=C(O)CCCCC1SCC2NC(=O)NC21,141,M00141
C1=CC=C2C(=C1)C(=CN2)CCN,5.12,0181_rtdata.tsv,NCCc1c[nH]c2ccccc12,1047,M01047
CC(=CCNC1=NC=NC2=C1NC=N2)C,5.14,0181_rtdata.tsv,CC(C)=CCNc1ncnc2nc[nH]c12,1542,M01542
CC(C)CC(C(=O)O)NC(=O)C,5.25,0181_rtdata.tsv,CC(=O)NC(CC(C)C)C(=O)O,1483,M01483
CC1C(NC(=O)N1)CCCCCC(=O)O,5.37,0181_rtdata.tsv,CC1NC(=O)NC1CCCCCC(=O)O,1437,M01437
C1=CC=C2C(=C1)C(=CN2)CC(=O)N,5.42,0181_rtdata.tsv,NC(=O)Cc1c[nH]c2ccccc12,1460,M01460
C1=CC=C(C(=C1)C(=O)N)O,5.42,0181_rtdata.tsv,NC(=O)c1ccccc1O,1549,M01549
CC(=O)NC(CC1=CC=CC=C1)C(=O)O,5.64,0181_rtdata.tsv,CC(=O)NC(Cc1ccccc1)C(=O)O,1021,M01021
C1=CC(=CC=C1C=CC(=O)O)O,5.65,0181_rtdata.tsv,O=C(O)C=Cc1ccc(O)cc1,323,M00323
COC1=C(C=CC(=C1)C=CC(=O)O)O,5.87,0181_rtdata.tsv,COc1cc(C=CC(=O)O)ccc1O,199,M00199
CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,5.91,0181_rtdata.tsv,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,1487,M01487
CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3,6.2,0181_rtdata.tsv,Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,1471,M01471
C(CCCC(=O)O)CCCC(=O)O,6.26,0181_rtdata.tsv,O=C(O)CCCCCCCC(=O)O,519,M00519
CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,6.27,0181_rtdata.tsv,CCCCCCSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,1515,M01515
CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,6.37,0181_rtdata.tsv,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1473,M01473
CC(=O)C1=C(C=C(C=C1)O)O,6.45,0181_rtdata.tsv,CC(=O)c1ccc(O)cc1O,1362,M01362
C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I,6.51,0181_rtdata.tsv,NC(Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,1376,M01376
C1=CC=C2C(=C1)C(=CN2)CC(=O)[O-],6.54,0181_rtdata.tsv,O=C([O-])Cc1c[nH]c2ccccc12,1461,M01461
C1=CC=C2C(=C1)C(=CN2)CCO,6.56,0181_rtdata.tsv,OCCc1c[nH]c2ccccc12,387,M00387
C1CSSC1CCCCC(=O)N,6.87,0181_rtdata.tsv,NC(=O)CCCCC1CCSS1,117,M00117
C(CCCCC(=O)O)CCCC(=O)O,7.0,0181_rtdata.tsv,O=C(O)CCCCCCCCC(=O)O,1513,M01513
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,7.18,0181_rtdata.tsv,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1419,M01419
CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C,7.28,0181_rtdata.tsv,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1421,M01421
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,7.42,0181_rtdata.tsv,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1468,M01468
C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,8.06,0181_rtdata.tsv,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1524,M01524
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,8.13,0181_rtdata.tsv,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,493,M00493
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,8.14,0181_rtdata.tsv,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,1418,M01418
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C,8.31,0181_rtdata.tsv,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,1417,M01417
COC(=O)CC1=CNC2=CC=CC=C21,8.33,0181_rtdata.tsv,COC(=O)Cc1c[nH]c2ccccc12,1462,M01462
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O,8.68,0181_rtdata.tsv,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1420,M01420
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,9.11,0181_rtdata.tsv,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,1414,M01414
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,9.11,0181_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,153,M00153
CCOC(=O)CC1=CNC2=CC=CC=C21,9.17,0181_rtdata.tsv,CCOC(=O)Cc1c[nH]c2ccccc12,193,M00193
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,9.28,0181_rtdata.tsv,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,494,M00494
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,9.34,0181_rtdata.tsv,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1444,M01444
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,9.43,0181_rtdata.tsv,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1469,M01469
C1=CC=C(C=C1)CC=O,9.47,0181_rtdata.tsv,O=CCc1ccccc1,1557,M01557
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,10.82,0181_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,181,M00181
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,10.82,0181_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,148,M00148
CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,11.04,0181_rtdata.tsv,CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1430,M01430
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)[O-])C)C,11.22,0181_rtdata.tsv,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)[O-],1548,M01548
CCCCCCCCCCCCCC(=O)O,11.56,0181_rtdata.tsv,CCCCCCCCCCCCCC(=O)O,505,M00505
CCCCCC=CCC=CCC=CCCCCC(=O)[O-],11.85,0181_rtdata.tsv,CCCCCC=CCC=CCC=CCCCCC(=O)[O-],1448,M01448
CCCCCCCCCCCCCCCC(=O)O,11.85,0181_rtdata.tsv,CCCCCCCCCCCCCCCC(=O)O,321,M00321
CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,11.91,0181_rtdata.tsv,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,1558,M01558
CCCCCCCCCCCCCC(=O)OCC(CO)O,13.29,0181_rtdata.tsv,CCCCCCCCCCCCCC(=O)OCC(O)CO,1454,M01454
CC(CCC=C(C)C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,15.36,0181_rtdata.tsv,CC(C)=CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,488,M00488
C(CP(=O)(O)O)N,0.98,0182_rtdata.tsv,NCCP(=O)(O)O,1354,M01354
C(CCCCC(=O)O)CCCCO,7.16,0182_rtdata.tsv,O=C(O)CCCCCCCCCO,1355,M01355
C1=CC=C2C(=C1)C=CC(=C2[O-])C(=O)O,9.28,0182_rtdata.tsv,O=C(O)c1ccc2ccccc2c1[O-],1357,M01357
CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O,3.29,0182_rtdata.tsv,Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N,1358,M01358
C1=CC(=C(C(=C1)O)[O-])C(=O)O,5.01,0182_rtdata.tsv,O=C(O)c1cccc(O)c1[O-],1361,M01361
CC(=O)C1=C(C=C(C=C1)O)O,6.42,0182_rtdata.tsv,CC(=O)c1ccc(O)cc1O,1362,M01362
C1=CN=C2C(=N1)C(=O)NC(=O)N2,2.53,0182_rtdata.tsv,O=c1[nH]c(=O)c2nccnc2[nH]1,1363,M01363
C1=CC(=C(C=C1O)C(=O)O)[O-],4.61,0182_rtdata.tsv,O=C(O)c1cc(O)ccc1[O-],1364,M01364
CSCCC(C(=O)O)O,3.91,0182_rtdata.tsv,CSCCC(O)C(=O)O,1368,M01368
C1=CC=C(C(=C1)CCC(=O)[O-])O,6.04,0182_rtdata.tsv,O=C([O-])CCc1ccccc1O,1223,M01223
C1=CC(=C(C=C1C(=O)O)O)[O-],3.88,0182_rtdata.tsv,O=C(O)c1ccc([O-])c(O)c1,1374,M01374
