anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight
1184,1190,M01184,M01190,O=C(O)C=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,medium,0.7551020408163265,0.9354838709677419,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7887558428541284,2,0.7887558428541284
1185,1221,M01185,M01221,O=C(O)CCc1cccc(O)c1,O=C(O)Cc1cccc(O)c1,medium,0.6551724137931034,0.8636363636363636,1,c1ccccc1,802,0.21161295934610674,0.6407544830868689,1,0.6407544830868689
1185,1261,M01185,M01261,O=C(O)CCc1cccc(O)c1,O=C(O)CCc1ccccc1,medium,0.6296296296296297,0.6818181818181818,1,c1ccccc1,802,0.21161295934610674,0.5799742671342392,2,0.5799742671342392
1186,1176,M01186,M01176,O=C(O)c1ccc(OS(=O)(=O)O)c(O)c1,O=C(O)c1ccc(O)c(OS(=O)(=O)O)c1,medium,0.75,1.0,1,c1ccccc1,802,0.21161295934610674,0.7317419439019159,1,0.7317419439019159
1186,1179,M01186,M01179,O=C(O)c1ccc(OS(=O)(=O)O)c(O)c1,COc1cc(C(=O)O)ccc1OS(=O)(=O)O,medium,0.6571428571428571,0.95,1,c1ccccc1,802,0.21161295934610674,0.6635276581876303,2,0.6635276581876303
1187,1177,M01187,M01177,O=C(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,O=C(O)c1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,strong,0.8095238095238095,1.0,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.8375379363366828,1,0.8375379363366828
1187,1188,M01187,M01188,O=C(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,COc1ccc(C(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,medium,0.7333333333333333,0.9333333333333333,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7751569839557304,1,0.7751569839557304
1187,1316,M01187,M01316,O=C(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,O=C(O)C1OC(Oc2ccccc2O)C(O)C(O)C1O,medium,0.6744186046511628,0.9642857142857143,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7475462419845232,2,0.7475462419845232
1188,1178,M01188,M01178,COc1ccc(C(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,COc1cc(C(=O)O)ccc1OC1OC(C(=O)O)C(O)C(O)C1C,medium,0.7446808510638298,0.967741935483871,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7905676451316627,1,0.7905676451316627
1188,1177,M01188,M01177,COc1ccc(C(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,O=C(O)c1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,medium,0.7333333333333333,0.9333333333333333,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7751569839557304,2,0.7751569839557304
1189,1179,M01189,M01179,COc1ccc(C(=O)O)cc1OS(=O)(=O)O,COc1cc(C(=O)O)ccc1OS(=O)(=O)O,strong,0.875,1.0,1,c1ccccc1,802,0.21161295934610674,0.806741943901916,1,0.806741943901916
1189,1176,M01189,M01176,COc1ccc(C(=O)O)cc1OS(=O)(=O)O,O=C(O)c1ccc(O)c(OS(=O)(=O)O)c1,medium,0.6571428571428571,0.95,1,c1ccccc1,802,0.21161295934610674,0.6635276581876303,1,0.6635276581876303
1189,1186,M01189,M01186,COc1ccc(C(=O)O)cc1OS(=O)(=O)O,O=C(O)c1ccc(OS(=O)(=O)O)c(O)c1,medium,0.6571428571428571,0.95,1,c1ccccc1,802,0.21161295934610674,0.6635276581876303,2,0.6635276581876303
1190,1181,M01190,M01181,COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,COc1cc(C=CC(=O)O)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,strong,0.9130434782608695,1.0,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.8996497375789188,1,0.8996497375789188
1190,1184,M01190,M01184,COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,O=C(O)C=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,medium,0.7551020408163265,0.9354838709677419,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7887558428541284,1,0.7887558428541284
1190,1320,M01190,M01320,COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,O=C(O)C=Cc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,medium,0.7551020408163265,0.9354838709677419,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7887558428541284,2,0.7887558428541284
1191,1183,M01191,M01183,O=C(O)CCc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,COc1ccc(CCC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,medium,0.76,0.9444444444444444,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7939347617335082,1,0.7939347617335082
1191,1323,M01191,M01323,O=C(O)CCc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,COc1cc(CCC(=O)O)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,medium,0.76,0.9444444444444444,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7939347617335082,2,0.7939347617335082
1192,1194,M01192,M01194,O=C(O)CCc1ccc(O)c(OS(=O)(=O)O)c1,COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O,medium,0.7,0.9565217391304348,1,c1ccccc1,802,0.21161295934610674,0.6908723786845247,1,0.6908723786845247
1192,1327,M01192,M01327,O=C(O)CCc1ccc(O)c(OS(=O)(=O)O)c1,COc1ccc(CCC(=O)O)cc1OS(=O)(=O)O,medium,0.7,0.9565217391304348,1,c1ccccc1,802,0.21161295934610674,0.6908723786845247,2,0.6908723786845247
1193,1182,M01193,M01182,COc1cc(C=CC(=O)O)ccc1OS(=O)(=O)O,COc1ccc(C=CC(=O)O)cc1OS(=O)(=O)O,strong,0.8918918918918919,1.0,1,c1ccccc1,802,0.21161295934610674,0.8168770790370511,1,0.8168770790370511
1193,1318,M01193,M01318,COc1cc(C=CC(=O)O)ccc1OS(=O)(=O)O,O=C(O)C=Cc1ccc(O)c(OS(=O)(=O)O)c1,medium,0.7,0.9512195121951219,1,c1ccccc1,802,0.21161295934610674,0.6895468219506964,1,0.6895468219506964
1193,1322,M01193,M01322,COc1cc(C=CC(=O)O)ccc1OS(=O)(=O)O,O=C(O)C=Cc1ccc(OS(=O)(=O)O)c(O)c1,medium,0.7,0.9512195121951219,1,c1ccccc1,802,0.21161295934610674,0.6895468219506964,2,0.6895468219506964
1194,1327,M01194,M01327,COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O,COc1ccc(CCC(=O)O)cc1OS(=O)(=O)O,strong,0.8918918918918919,1.0,1,c1ccccc1,802,0.21161295934610674,0.8168770790370511,1,0.8168770790370511
1194,1317,M01194,M01317,COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O,COc1cc(CC(=O)O)ccc1OS(=O)(=O)O,medium,0.7435897435897436,0.9347826086956522,1,c1ccccc1,802,0.21161295934610674,0.7115914422296752,1,0.7115914422296752
1194,1192,M01194,M01192,COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O,O=C(O)CCc1ccc(O)c(OS(=O)(=O)O)c1,medium,0.7,0.9565217391304348,1,c1ccccc1,802,0.21161295934610674,0.6908723786845247,2,0.6908723786845247
1195,229,M01195,M00229,O=C(O)CNC(=O)c1ccc(O)cc1,O=C(O)CNC(=O)c1ccccc1,medium,0.7037037037037037,0.84375,1,c1ccccc1,802,0.21161295934610674,0.6649016661241383,1,0.6649016661241383
1195,1313,M01195,M01313,O=C(O)CNC(=O)c1ccc(O)cc1,O=C(O)CNC(=O)c1cccc(O)c1,medium,0.625,1.0,1,c1ccccc1,802,0.21161295934610674,0.656741943901916,2,0.656741943901916
1197,1199,M01197,M01199,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc(O)c21,O=C1CC(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)Oc2cc(O)cc(O)c21,strong,0.8421052631578947,1.0,0,,0,0.0,0.7552631578947367,1,0.7552631578947367
1197,24,M01197,M00024,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,medium,0.7333333333333333,0.85,1,O=C1CC(c2ccccc2)Oc2cc(OC3CCCCO3)ccc21,2,0.9466801716388252,0.7945020257458237,1,0.7945020257458237
1199,1197,M01199,M01197,O=C1CC(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc(O)c21,strong,0.8421052631578947,1.0,0,,0,0.0,0.7552631578947367,1,0.7552631578947367
1200,1205,M01200,M01205,O=C1CCC(Cc2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)O1,O=C1CCC(Cc2cc(O)cc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)O1,medium,0.7543859649122807,0.972972972972973,1,O=C1CCC(Cc2cccc(OC3CCCCO3)c2)O1,2,0.9466801716388252,0.8378768479364355,1,0.8378768479364355
1201,1204,M01201,M01204,O=C1CCC(Cc2cccc(OS(=O)(=O)O)c2)O1,O=C1CCC(Cc2ccc(O)c(OS(=O)(=O)O)c2)O1,medium,0.6530612244897959,0.9166666666666666,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7462921111206491,1,0.7462921111206491
1201,1324,M01201,M01324,O=C1CCC(Cc2cccc(OS(=O)(=O)O)c2)O1,O=C1CCC(Cc2ccc(OS(=O)(=O)O)c(O)c2)O1,medium,0.6530612244897959,0.8979591836734694,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7416152403723497,2,0.7416152403723497
1202,1277,M01202,M01277,O=C1CCC(Cc2ccc(O)c(O)c2)O1,O=C1CCC(Cc2cccc(O)c2)O1,medium,0.6666666666666666,0.8064516129032258,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7269016129859113,1,0.7269016129859113
1202,1203,M01202,M01203,O=C1CCC(Cc2ccc(O)c(O)c2)O1,O=C1CCC(Cc2cc(O)cc(O)c2)O1,medium,0.6486486486486487,0.8181818181818182,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7190233534947487,2,0.7190233534947487
1203,1277,M01203,M01277,O=C1CCC(Cc2cc(O)cc(O)c2)O1,O=C1CCC(Cc2cccc(O)c2)O1,medium,0.7222222222222222,0.8620689655172413,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7741392844727485,1,0.7741392844727485
1203,1202,M01203,M01202,O=C1CCC(Cc2cc(O)cc(O)c2)O1,O=C1CCC(Cc2ccc(O)c(O)c2)O1,medium,0.6486486486486487,0.8181818181818182,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7190233534947487,2,0.7190233534947487
1204,1324,M01204,M01324,O=C1CCC(Cc2ccc(O)c(OS(=O)(=O)O)c2)O1,O=C1CCC(Cc2ccc(OS(=O)(=O)O)c(O)c2)O1,strong,0.8222222222222222,0.9795918367346939,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.8635200022771116,1,0.8635200022771116
1204,1201,M01204,M01201,O=C1CCC(Cc2ccc(O)c(OS(=O)(=O)O)c2)O1,O=C1CCC(Cc2cccc(OS(=O)(=O)O)c2)O1,medium,0.6530612244897959,0.9166666666666666,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7462921111206491,1,0.7462921111206491
1205,1200,M01205,M01200,O=C1CCC(Cc2cc(O)cc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)O1,O=C1CCC(Cc2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)O1,medium,0.7543859649122807,0.972972972972973,1,O=C1CCC(Cc2cccc(OC3CCCCO3)c2)O1,2,0.9466801716388252,0.8378768479364355,1,0.8378768479364355
1206,1208,M01206,M01208,O=C(O)C1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,O=C(O)C1OC(Oc2ccc(C=Cc3cc(O)cc(O)c3)cc2)C(O)C(O)C1O,strong,0.8181818181818182,1.0,0,,0,0.0,0.740909090909091,1,0.740909090909091
1206,7,M01206,M00007,O=C(O)C1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,medium,0.673469387755102,0.7714285714285715,1,C(=Cc1cccc(OC2CCCCO2)c1)c1ccccc1,4,0.8795051323147839,0.7288645453574216,1,0.7288645453574216
1207,1276,M01207,M01276,O=S(=O)(O)Oc1cc(O)cc(C=Cc2ccc(O)cc2)c1,O=S(=O)(O)Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,medium,0.75,0.9736842105263158,1,C(=Cc1ccccc1)c1ccccc1,9,0.7883542836784342,0.811674195183344,1,0.811674195183344
1208,1206,M01208,M01206,O=C(O)C1OC(Oc2ccc(C=Cc3cc(O)cc(O)c3)cc2)C(O)C(O)C1O,O=C(O)C1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,strong,0.8181818181818182,1.0,0,,0,0.0,0.740909090909091,1,0.740909090909091
1209,1268,M01209,M01268,O=C(O)C1OC(Oc2ccc3c(c2)oc(=O)c2ccccc23)C(O)C(O)C1O,O=C(O)C1OC(Oc2ccc3c(c2)oc(=O)c2cc(O)ccc23)C(O)C(O)C1O,strong,0.803921568627451,1.0,1,O=c1oc2cc(OC3CCCCO3)ccc2c2ccccc12,3,0.9088491513636503,0.8686803138810182,1,0.8686803138810182
1209,1270,M01209,M01270,O=C(O)C1OC(Oc2ccc3c(c2)oc(=O)c2ccccc23)C(O)C(O)C1O,O=C(O)C1OC(Oc2ccc3c(c2)oc(=O)c2ccc(O)cc23)C(O)C(O)C1O,strong,0.803921568627451,1.0,1,O=c1oc2cc(OC3CCCCO3)ccc2c2ccccc12,3,0.9088491513636503,0.8686803138810182,2,0.8686803138810182
1210,1109,M01210,M01109,O=c1oc2cc(O)ccc2c2cc(O)c(O)cc12,O=c1oc2cc(O)ccc2c2ccc(O)cc12,medium,0.7931034482758621,0.8571428571428571,1,O=c1oc2ccccc2c2ccccc12,9,0.7883542836784342,0.8084009258029966,1,0.8084009258029966
1210,1283,M01210,M01283,O=c1oc2cc(O)ccc2c2cc(O)c(O)cc12,O=c1oc2cc(O)ccc2c2cc(O)ccc12,medium,0.7931034482758621,0.8571428571428571,1,O=c1oc2ccccc2c2ccccc12,9,0.7883542836784342,0.8084009258029966,2,0.8084009258029966
1212,1028,M01212,M01028,NCC(O)c1ccccc1,NCC(O)c1ccc(O)cc1,medium,0.625,0.8333333333333334,1,c1ccccc1,802,0.21161295934610674,0.6150752772352494,1,0.6150752772352494
1214,1373,M01214,M01373,COc1cc(C(O)C(=O)O)ccc1O,O=C(O)C(O)c1ccc(O)c(O)c1,medium,0.625,0.8695652173913043,1,c1ccccc1,802,0.21161295934610674,0.624133248249742,1,0.624133248249742
1216,1221,M01216,M01221,O=C(O)Cc1cc(O)cc(O)c1,O=C(O)Cc1cccc(O)c1,medium,0.6153846153846154,0.8636363636363636,1,c1ccccc1,802,0.21161295934610674,0.6168818040417762,1,0.6168818040417762
1218,1254,M01218,M01254,O=C(O)C(O)Cc1ccc(O)cc1,O=C(O)C(O)Cc1ccccc1,medium,0.6923076923076923,0.8181818181818182,1,c1ccccc1,802,0.21161295934610674,0.6516720138319859,1,0.6516720138319859
1218,62,M01218,M00062,O=C(O)C(O)Cc1ccc(O)cc1,NC(Cc1ccc(O)cc1)C(=O)O,medium,0.6206896551724138,0.6551724137931034,1,c1ccccc1,802,0.21161295934610674,0.5679488404536401,2,0.5679488404536401
1219,1648,M01219,M01648,O=C([O-])C(O)c1ccccc1,O=C(O)C(O)c1ccccc1,medium,0.6521739130434783,0.8,1,c1ccccc1,802,0.21161295934610674,0.623046291728003,1,0.623046291728003
1219,1650,M01219,M01650,O=C([O-])C(O)c1ccccc1,O=C(O)C(=O)C(O)c1ccccc1,medium,0.6,0.6666666666666666,1,c1ccccc1,802,0.21161295934610674,0.5584086105685826,2,0.5584086105685826
1220,1350,M01220,M01350,COc1cccc(O)c1O,COc1cccc(OC)c1O,strong,0.8,0.8636363636363636,1,c1ccccc1,802,0.21161295934610674,0.7276510348110069,1,0.7276510348110069
1220,224,M01220,M00224,COc1cccc(O)c1O,COc1ccccc1O,medium,0.6818181818181818,0.8095238095238095,1,c1ccccc1,802,0.21161295934610674,0.6432138053737775,1,0.6432138053737775
1221,1185,M01221,M01185,O=C(O)Cc1cccc(O)c1,O=C(O)CCc1cccc(O)c1,medium,0.6551724137931034,0.8636363636363636,1,c1ccccc1,802,0.21161295934610674,0.6407544830868689,1,0.6407544830868689
1221,1216,M01221,M01216,O=C(O)Cc1cccc(O)c1,O=C(O)Cc1cc(O)cc(O)c1,medium,0.6153846153846154,0.8636363636363636,1,c1ccccc1,802,0.21161295934610674,0.6168818040417762,2,0.6168818040417762
1222,1651,M01222,M01651,O=C(O)Cc1ccccc1O,O=C(O)CCc1ccccc1O,medium,0.6538461538461539,0.875,1,c1ccccc1,802,0.21161295934610674,0.6427996362096082,1,0.6427996362096082
1223,1651,M01223,M01651,O=C([O-])CCc1ccccc1O,O=C(O)CCc1ccccc1O,medium,0.6785714285714286,0.88,1,c1ccccc1,802,0.21161295934610674,0.6588848010447731,1,0.6588848010447731
1224,1353,M01224,M01353,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O,medium,0.7833333333333333,0.9428571428571428,1,C=C1CCCCC1=CC=C1CCCC2CCCC12,2,0.9466801716388252,0.8477163114601095,1,0.8477163114601095
1225,2133,M01225,M02133,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,strong,0.8,0.72,0,,0,0.0,0.6599999999999999,1,0.6599999999999999
1225,1510,M01225,M01510,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,strong,0.8,0.6923076923076923,0,,0,0.0,0.6530769230769231,2,0.6530769230769231
1225,1806,M01225,M01806,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C,medium,0.7674418604651163,0.7037037037037037,1,C(=CC=CC=CC=CC=CC1=CCCCC1)C=CC=CC=CC=CC1=CCCCC1,3,0.9088491513636503,0.7727184149095432,1,0.7727184149095432
1226,1084,M01226,M01084,CN1CCCCC1C(=O)O,CN1CCCC1C(=O)O,strong,0.8695652173913043,0.8648648648648649,0,,0,0.0,0.7379553466509988,1,0.7379553466509988
1229,1335,M01229,M01335,CC(C)C1NC(=O)C2CCCN2C1=O,CC(O)C1NC(=O)C2CCCN2C1=O,medium,0.7714285714285715,0.7959183673469388,1,O=C1NCC(=O)N2CCCC12,3,0.9088491513636503,0.7981641073984251,1,0.7981641073984251
1229,1231,M01229,M01231,CC(C)C1NC(=O)C2CCCN2C1=O,CC(C)CC1NC(=O)C2CCCN2C1=O,medium,0.6153846153846154,0.9111111111111111,1,O=C1NCC(=O)N2CCCC12,3,0.9088491513636503,0.7333359197130945,2,0.7333359197130945
1230,320,M01230,M00320,O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,strong,0.8269230769230769,1.0,1,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cccc12,2,0.9466801716388252,0.8881558718996699,1,0.8881558718996699
1231,1229,M01231,M01229,CC(C)CC1NC(=O)C2CCCN2C1=O,CC(C)C1NC(=O)C2CCCN2C1=O,medium,0.6153846153846154,0.9111111111111111,1,O=C1NCC(=O)N2CCCC12,3,0.9088491513636503,0.7333359197130945,1,0.7333359197130945
1232,1115,M01232,M01115,O=C(O)CCCCc1ccc(O)c(O)c1,O=C(O)CCc1ccc(O)c(O)c1,medium,0.7586206896551724,0.9642857142857143,1,c1ccccc1,802,0.21161295934610674,0.7279857862664479,1,0.7279857862664479
1235,14,M01235,M00014,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,strong,0.8260869565217391,1.0,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.8534384451960689,1,0.8534384451960689
1235,1242,M01235,M01242,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1,medium,0.7446808510638298,0.9393939393939394,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.7894432667698081,1,0.7894432667698081
1235,190,M01235,M00190,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,medium,0.7333333333333333,0.8823529411764706,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.768374506577143,2,0.768374506577143
1236,197,M01236,M00197,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O,medium,0.7333333333333333,0.8787878787878788,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7516166400275575,1,0.7516166400275575
1236,276,M01236,M00276,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,medium,0.7142857142857143,0.875,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7392410989020164,2,0.7392410989020164
1238,242,M01238,M00242,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,strong,0.8181818181818182,1.0,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.8328287612396787,1,0.8328287612396787
1238,249,M01238,M00249,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(O)c1O,medium,0.7727272727272727,0.96875,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7977435339669514,1,0.7977435339669514
1238,376,M01238,M00376,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,medium,0.75,0.96875,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7841071703305877,2,0.7841071703305877
1239,174,M01239,M00174,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,medium,0.7631578947368421,0.8620689655172413,1,O=c1c(-c2ccccc2)coc2ccccc12,6,0.8352580650673657,0.7987006879815205,1,0.7987006879815205
1239,1244,M01239,M01244,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,medium,0.6666666666666666,0.9333333333333333,1,O=c1c(-c2ccccc2)coc2ccccc12,6,0.8352580650673657,0.7586220430934382,2,0.7586220430934382
1240,1118,M01240,M01118,COc1c2ccoc2cc2oc(=O)ccc12,O=c1ccc2c(O)c3ccoc3cc2o1,medium,0.6388888888888888,0.8620689655172413,1,O=c1ccc2cc3ccoc3cc2o1,6,0.8352580650673657,0.7241392844727484,1,0.7241392844727484
1240,554,M01240,M00554,COc1c2ccoc2cc2oc(=O)ccc12,COc1c2ccoc2c(OC)c2oc(=O)ccc12,medium,0.6052631578947368,0.9333333333333333,1,O=c1ccc2cc3ccoc3cc2o1,6,0.8352580650673657,0.7217799378302803,2,0.7217799378302803
1241,367,M01241,M00367,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,medium,0.7142857142857143,1.0,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7704910989020164,1,0.7704910989020164
1241,1119,M01241,M01119,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,medium,0.7073170731707317,1.0,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7663099142330267,2,0.7663099142330267
1242,359,M01242,M00359,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,medium,0.7954545454545454,0.967741935483871,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.8269944824267205,1,0.8269944824267205
1242,23,M01242,M00023,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,medium,0.7619047619047619,0.9032258064516129,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.7907355800387857,2,0.7907355800387857
1243,242,M01243,M00242,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,medium,0.7333333333333333,1.0,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7819196703305877,1,0.7819196703305877
1243,1238,M01243,M01238,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,medium,0.7333333333333333,1.0,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7819196703305877,2,0.7819196703305877
1244,210,M01244,M00210,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,COc1ccc(-c2coc3cc(OC)cc(O)c3c2=O)cc1,strong,0.875,0.9032258064516129,1,O=c1c(-c2ccccc2)coc2ccccc12,6,0.8352580650673657,0.8760951613730081,1,0.8760951613730081
