anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight,pair_min,pair_max
3928,2248,M03928,M02248,COP(=O)(OC)OC1=C(Cl)C2CC=CC12,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,medium,0.7777777777777778,1.0,1,C1=CC2C=CC2C1,2,0.9466801716388252,0.8586686924124904,1,0.8586686924124904,2248,3928
332,328,M00332,M00328,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(O)c1O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,strong,0.8135593220338984,1.0,1,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,8,0.802209494641301,0.8584670174165342,3,0.8584670174165342,328,332
1171,1173,M01171,M01173,C=C1C(=O)OC2C3C(COC(=O)C(=O)O)=CC(=O)C3=C(C)CC(OC(=O)Cc3ccc(O)cc3)C12,C=C1C(=O)OC2C3C(CO)=CC(=O)C3=C(C)CC(OC(=O)Cc3ccc(O)cc3)C12,strong,0.8059701492537313,0.9285714285714286,1,C=C1C(=O)OC2C3C=CC(=O)C3=CCC(OC(=O)Cc3ccccc3)C12,2,0.9466801716388252,0.8577269724409197,1,0.8577269724409197,1171,1173
3160,3161,M03160,M03161,CCC(C)C(=O)C1=C(O)OC2=C(C(CC(=O)O)c3ccccc3)C(C)(C)C(CCC(C)(C)O)CC2(CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)OC2=C(C(CC(=O)O)c3ccccc3)C(C)(C)C(CCC(C)(C)NC(C)=O)CC2(CC=C(C)C)C1=O,strong,0.868421052631579,0.8545454545454545,1,O=C1C=COC2=C(Cc3ccccc3)CCCC12,7,0.8176983027273006,0.857343740624406,1,0.857343740624406,3160,3161
180,325,M00180,M00325,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(O)C(O)C1O,strong,0.8113207547169812,1.0,1,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,8,0.802209494641301,0.8571238770263838,3,0.8571238770263838,180,325
2768,4175,M02768,M04175,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,Cc1ccc(C2(c3ccccc3)NC(=O)NC2=O)cc1,medium,0.7857142857142857,0.9743589743589743,1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2,0.9466801716388252,0.8570203407641388,1,0.8570203407641388,2768,4175
109,415,M00109,M00415,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O,strong,0.8653846153846154,0.9552238805970149,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.8566975620265895,1,0.8566975620265895,109,415
4372,4370,M04372,M04370,CCC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,strong,0.8235294117647058,0.96875,1,O=C1C=CC(OC(=O)C2CC2)C1,8,0.802209494641301,0.8566365712550187,1,0.8566365712550187,4370,4372
1304,1299,M01304,M01299,O=c1cc(-c2ccc(OS(=O)(=O)O)c(O)c2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccc(OS(=O)(=O)O)c(O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12,strong,0.8666666666666667,0.9787234042553191,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.8566005213944176,1,0.8566005213944176,1299,1304
74,26,M00074,M00026,COc1cc(-c2oc3cc(=O)cc4occc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.796875,1.0,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.8564543984503712,1,0.8564543984503712,26,74
3393,632,M03393,M00632,CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,medium,0.7857142857142857,0.9714285714285714,1,c1ccc(CCCN2CCOCC2)cc1,2,0.9466801716388252,0.8562877400315381,1,0.8562877400315381,632,3393
1619,1012,M01619,M01012,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,strong,0.8363636363636363,0.9852941176470589,1,O=c1[nH]cnc2c1ncn2C1CCCO1,16,0.7185751418868361,0.8559279825129719,1,0.8559279825129719,1012,1619
312,1412,M00312,M01412,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,strong,0.8125,0.9722222222222222,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.8558442653156604,1,0.8558442653156604,312,1412
312,1888,M00312,M01888,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,strong,0.8125,0.9722222222222222,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.8558442653156604,2,0.8558442653156604,312,1888
4368,3366,M04368,M03366,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,strong,0.8076923076923077,1.0,1,O=C1C=CC(OC(=O)C2CC2)C1,8,0.802209494641301,0.8549468088115798,1,0.8549468088115798,3366,4368
4296,4764,M04296,M04764,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,strong,0.8235294117647058,0.8979591836734694,1,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,3,0.9088491513636503,0.8549348156817383,1,0.8549348156817383,4296,4764
584,570,M00584,M00570,COc1cc(C=CC(=O)OCC2OC(Oc3cc(O)c4c(=O)cc(-c5cc(OC)c(O)c(OC)c5)oc4c3)C(O)C(O)C2O)cc(OC)c1O,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(COC(=O)C=Cc5ccc(O)cc5)C(O)C(O)C4O)cc3o2)ccc1O,medium,0.7894736842105263,0.9545454545454546,1,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2ccc3c(=O)cc(-c4ccccc4)oc3c2)O1,2,0.9466801716388252,0.8543225999085032,1,0.8543225999085032,570,584
303,352,M00303,M00352,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,strong,0.8181818181818182,1.0,1,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,12,0.7538526280001345,0.8539869851091111,2,0.8539869851091111,303,352
3672,3673,M03672,M03673,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,strong,0.8421052631578947,0.9117647058823529,1,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,8,0.802209494641301,0.8535357585615201,1,0.8535357585615201,3672,3673
1235,14,M01235,M00014,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,strong,0.8260869565217391,1.0,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.8534384451960689,1,0.8534384451960689,14,1235
1947,2252,M01947,M02252,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,medium,0.7837837837837838,0.9642857142857143,1,c1ccc(C(c2ccccc2)c2cncnc2)cc1,2,0.9466801716388252,0.8533437245875226,1,0.8533437245875226,1947,2252
328,163,M00328,M00163,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,strong,0.8245614035087719,0.9512195121951219,1,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,8,0.802209494641301,0.8528731443502388,3,0.8528731443502388,163,328
1551,1561,M01551,M01561,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O,medium,0.796875,0.9705882352941176,1,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,4,0.8795051323147839,0.852697828670747,1,0.852697828670747,1551,1561
3172,3167,M03172,M03167,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1O,COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1O,strong,0.8636363636363636,0.9696969696969697,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.8525257309366484,1,0.8525257309366484,3167,3172
948,180,M00948,M00180,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,strong,0.8333333333333334,0.9285714285714286,1,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,8,0.802209494641301,0.8524742813390523,3,0.8524742813390523,180,948
4450,4452,M04450,M04452,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCO)CC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)nc12,strong,0.8028169014084507,0.967032967032967,1,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,5,0.8555293230024756,0.8517777810536835,3,0.8517777810536835,4450,4452
2829,2719,M02829,M02719,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,strong,0.8260869565217391,0.9230769230769231,1,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,6,0.8352580650673657,0.8517101144423791,2,0.8517101144423791,2719,2829
160,150,M00160,M00150,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)CC(O)(C(=O)O)CC1O,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,medium,0.7755102040816326,1.0,1,O=C(C=Cc1ccccc1)OC1CCCCC1,3,0.9088491513636503,0.8516334951535272,1,0.8516334951535272,150,160
3599,3601,M03599,M03601,CN(C)CCN1c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,strong,0.85,0.9347826086956522,1,c1ccc2c(c1)Nc1ccccc1S2,16,0.7185751418868361,0.8514819234569385,1,0.8514819234569385,3599,3601
4008,4013,M04008,M04013,CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,CCCCCn1cc(C(=O)Cc2cccc(OC)c2)c2ccccc21,medium,0.7884615384615384,1.0,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.8514063215272945,1,0.8514063215272945,4008,4013
2606,2307,M02606,M02307,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,strong,0.9629629629629629,0.9655172413793104,1,c1ccccc1,802,0.21161295934610674,0.8508990320245213,1,0.8508990320245213,2307,2606
2606,2605,M02606,M02605,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,strong,0.9629629629629629,0.9655172413793104,1,c1ccccc1,802,0.21161295934610674,0.8508990320245213,2,0.8508990320245213,2605,2606
2606,2735,M02606,M02735,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCC,strong,0.9629629629629629,0.9655172413793104,1,c1ccccc1,802,0.21161295934610674,0.8508990320245213,3,0.8508990320245213,2606,2735
1533,110,M01533,M00110,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,strong,0.8490566037735849,0.9705882352941176,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.8507418437342469,2,0.8507418437342469,110,1533
3000,3001,M03000,M03001,COc1cc2c3c(c1OC)Oc1ccc(cc1)CC1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,COc1cc2c3c(c1O)Oc1ccc(cc1)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,medium,0.78,0.9615384615384616,1,c1cc2c3c(c1)Oc1ccc(cc1)CC1NCCc4cccc(c41)Oc1ccc(cc1)CC3NCC2,2,0.9466801716388252,0.8503866411304392,1,0.8503866411304392,3000,3001
4240,4424,M04240,M04424,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,strong,0.8125,0.8833333333333333,1,O=C(Cc1ccccc1)OC1CC2[NH2+]C(C1)C1OC21,2,0.9466801716388252,0.850335359079157,1,0.850335359079157,4240,4424
885,879,M00885,M00879,CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,strong,0.8,0.9347826086956522,1,O=C(OC1CC2CCC(C1)N2)c1ccccc1,3,0.9088491513636503,0.8500230248784606,1,0.8500230248784606,879,885
1769,437,M01769,M00437,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,437,1769
1770,437,M01770,M00437,CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,437,1770
1769,438,M01769,M00438,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,438,1769
1769,1767,M01769,M01767,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1767,1769
1774,463,M01774,M00463,CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,463,1774
1772,438,M01772,M00438,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,438,1772
1774,1775,M01774,M01775,CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,1774,1775
1773,1767,M01773,M01767,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1767,1773
1772,1767,M01772,M01767,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1767,1772
1770,438,M01770,M00438,CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,438,1770
1770,1767,M01770,M01767,CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1767,1770
1771,437,M01771,M00437,CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,437,1771
1773,438,M01773,M00438,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,438,1773
1771,438,M01771,M00438,CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,438,1771
1772,437,M01772,M00437,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,437,1772
1773,437,M01773,M00437,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,437,1773
1771,1767,M01771,M01767,CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1767,1771
1766,1765,M01766,M01765,CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,1765,1766
1768,1767,M01768,M01767,CCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1767,1768
1758,485,M01758,M00485,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,485,1758
1757,1745,M01757,M01745,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,1745,1757
1757,485,M01757,M00485,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,485,1757
1756,1753,M01756,M01753,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1753,1756
834,835,M00834,M00835,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,834,835
834,836,M00834,M00836,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,834,836
834,837,M00834,M00837,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,834,837
835,836,M00835,M00836,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,835,836
835,837,M00835,M00837,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,835,837
836,837,M00836,M00837,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,836,837
838,834,M00838,M00834,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,834,838
838,835,M00838,M00835,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,835,838
838,836,M00838,M00836,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,836,838
839,834,M00839,M00834,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,834,839
839,835,M00839,M00835,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,835,839
839,836,M00839,M00836,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,836,839
1757,1753,M01757,M01753,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1753,1757
1758,1745,M01758,M01745,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,1745,1758
1768,438,M01768,M00438,CCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,438,1768
1758,1753,M01758,M01753,CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC,strong,1.0,1.0,0,,0,0.0,0.85,3,0.85,1753,1758
4800,4791,M04800,M04791,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)O,CCCCCCCCCCCCOCCOCCOS(=O)(=O)O,strong,1.0,1.0,0,,0,0.0,0.85,2,0.85,4791,4800
1768,437,M01768,M00437,CCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,1.0,1.0,0,,0,0.0,0.85,1,0.85,437,1768
